# 464 6 2784
289 1:0.00806452 2:0.016129 3:0.153226 4:0.00806452 5:0.572581 6:0.241935
290 1:0.142857 2:0.142857 3:0.142857 4:0.142857 5:0.142857 6:0.285714
291 1:0.125 2:0.25 3:0.125 4:0.125 5:0.125 6:0.25
292 1:0.2 2:0.2 3:0.0666667 4:0.333333 5:0.0666667 6:0.133333
293 1:0.111111 2:0.111111 3:0.111111 4:0.111111 5:0.111111 6:0.444444
294 1:0.257143 2:0.1 3:0.0571429 4:0.142857 5:0.242857 6:0.2
295 1:0.357143 2:0.0892857 3:0.1875 4:0.0625 5:0.205357 6:0.0982143
296 1:0.352564 2:0.0192308 3:0.102564 4:0.0512821 5:0.0448718 6:0.429487
297 1:0.125 2:0.125 3:0.125 4:0.125 5:0.125 6:0.375
298 1:0.142857 2:0.0204082 3:0.0204082 4:0.142857 5:0.428571 6:0.244898
299 1:0.333333 2:0.0416667 3:0.0416667 4:0.0416667 5:0.0416667 6:0.5
300 1:0.314286 2:0.0285714 3:0.114286 4:0.0285714 5:0.114286 6:0.4
301 1:0.392157 2:0.0196078 3:0.0196078 4:0.411765 5:0.0392157 6:0.117647
302 1:0.0192308 2:0.192308 3:0.0192308 4:0.269231 5:0.134615 6:0.365385
303 1:0.533113 2:0.0695364 3:0.0596026 4:0.0695364 5:0.172185 6:0.0960265
304 1:0.0714286 2:0.214286 3:0.0714286 4:0.0714286 5:0.0714286 6:0.5
305 1:0.0833333 2:0.0833333 3:0.0833333 4:0.0833333 5:0.0833333 6:0.583333
306 1:0.0769231 2:0.384615 3:0.0576923 4:0.115385 5:0.346154 6:0.0192308
